Polynomial degree, Time
12546, 0.004000
12547, 0.005000
12548, 0.004000
12549, 0.004000
12550, 0.005000
12551, 0.005000
12552, 0.004000
12553, 0.004000
12554, 0.005000
12555, 0.004000
12556, 0.004000
12557, 0.005000
12558, 0.004000
12559, 0.004000
12560, 0.005000
12561, 0.004000
12562, 0.005000
12563, 0.004000
12564, 0.004000
12565, 0.004000
12566, 0.005000
12567, 0.004000
12568, 0.005000
12569, 0.004000
12570, 0.004000
12571, 0.005000
12572, 0.005000
12573, 0.004000
12574, 0.005000
12575, 0.004000
12576, 0.005000
12577, 0.005000
12578, 0.004000
12579, 0.004000
12580, 0.005000
12581, 0.004000
12582, 0.004000
12583, 0.005000
12584, 0.004000
12585, 0.004000
12586, 0.005000
12587, 0.004000
12588, 0.005000
12589, 0.004000
12590, 0.005000
12591, 0.004000
12592, 0.005000
12593, 0.004000
12594, 0.004000
12595, 0.005000
12596, 0.004000
12597, 0.004000
12598, 0.004000
12599, 0.005000
12600, 0.004000
12601, 0.004000
12602, 0.005000
12603, 0.004000
12604, 0.004000
12605, 0.005000
12606, 0.004000
12607, 0.004000
12608, 0.004000
12609, 0.005000
12610, 0.004000
12611, 0.004000
12612, 0.004000
12613, 0.005000
12614, 0.004000
12615, 0.004000
12616, 0.004000
12617, 0.005000
12618, 0.004000
12619, 0.005000
12620, 0.004000
12621, 0.004000
12622, 0.004000
12623, 0.005000
12624, 0.004000
12625, 0.004000
12626, 0.005000
12627, 0.004000
12628, 0.005000
12629, 0.004000
12630, 0.004000
12631, 0.006000
12632, 0.005000
12633, 0.006000
12634, 0.005000
12635, 0.004000
12636, 0.004000
12637, 0.005000
12638, 0.004000
12639, 0.004000
12640, 0.005000
12641, 0.004000
12642, 0.005000
12643, 0.004000
12644, 0.005000
12645, 0.004000
12646, 0.004000
12647, 0.004000
12648, 0.005000
12649, 0.004000
12650, 0.004000
12651, 0.005000
12652, 0.004000
12653, 0.004000
12654, 0.004000
12655, 0.005000
12656, 0.004000
12657, 0.004000
12658, 0.004000
12659, 0.005000
12660, 0.004000
12661, 0.004000
12662, 0.004000
12663, 0.004000
12664, 0.004000
12665, 0.004000
12666, 0.005000
12667, 0.004000
12668, 0.004000
12669, 0.005000
12670, 0.004000
12671, 0.004000
12672, 0.005000
12673, 0.004000
12674, 0.004000
12675, 0.005000
12676, 0.004000
12677, 0.005000
12678, 0.004000
12679, 0.004000
12680, 0.005000
12681, 0.004000
12682, 0.004000
12683, 0.005000
12684, 0.004000
12685, 0.004000
12686, 0.004000
12687, 0.005000
12688, 0.004000
12689, 0.005000
12690, 0.004000
12691, 0.005000
12692, 0.004000
12693, 0.004000
12694, 0.004000
12695, 0.004000
12696, 0.005000
12697, 0.004000
12698, 0.004000
12699, 0.004000
12700, 0.005000
12701, 0.004000
12702, 0.004000
12703, 0.004000
12704, 0.004000
12705, 0.003000
12706, 0.005000
12707, 0.004000
12708, 0.004000
12709, 0.005000
12710, 0.004000
12711, 0.005000
12712, 0.004000
12713, 0.005000
12714, 0.004000
12715, 0.004000
12716, 0.004000
12717, 0.004000
12718, 0.004000
12719, 0.004000
12720, 0.004000
12721, 0.004000
12722, 0.005000
12723, 0.004000
12724, 0.004000
12725, 0.005000
12726, 0.005000
12727, 0.005000
12728, 0.004000
12729, 0.004000
12730, 0.004000
12731, 0.004000
12732, 0.004000
12733, 0.003000
12734, 0.005000
12735, 0.004000
12736, 0.004000
12737, 0.005000
12738, 0.004000
12739, 0.004000
12740, 0.005000
12741, 0.004000
12742, 0.005000
12743, 0.004000
12744, 0.005000
12745, 0.004000
12746, 0.005000
12747, 0.004000
12748, 0.005000
12749, 0.004000
12750, 0.004000
12751, 0.004000
12752, 0.005000
12753, 0.004000
12754, 0.004000
12755, 0.005000
12756, 0.005000
12757, 0.004000
12758, 0.004000
12759, 0.004000
12760, 0.004000
12761, 0.005000
12762, 0.004000
12763, 0.004000
12764, 0.005000
12765, 0.004000
12766, 0.004000
12767, 0.005000
12768, 0.004000
12769, 0.005000
12770, 0.005000
12771, 0.004000
12772, 0.005000
12773, 0.004000
12774, 0.005000
12775, 0.004000
12776, 0.005000
12777, 0.004000
12778, 0.005000
12779, 0.003000
12780, 0.005000
12781, 0.004000
12782, 0.005000
12783, 0.004000
12784, 0.004000
12785, 0.005000
12786, 0.004000
12787, 0.004000
12788, 0.005000
12789, 0.004000
12790, 0.004000
12791, 0.004000
12792, 0.004000
12793, 0.004000
12794, 0.004000
12795, 0.005000
12796, 0.004000
12797, 0.005000
12798, 0.004000
12799, 0.005000
12800, 0.004000
12801, 0.004000
12802, 0.005000
12803, 0.004000
12804, 0.004000
12805, 0.004000
12806, 0.005000
12807, 0.004000
12808, 0.004000
12809, 0.006000
12810, 0.005000
12811, 0.005000
12812, 0.005000
12813, 0.005000
12814, 0.004000
12815, 0.005000
12816, 0.004000
12817, 0.005000
12818, 0.004000
12819, 0.004000
12820, 0.004000
12821, 0.004000
12822, 0.005000
12823, 0.004000
12824, 0.005000
12825, 0.004000
12826, 0.005000
12827, 0.004000
12828, 0.005000
12829, 0.004000
12830, 0.005000
12831, 0.004000
12832, 0.005000
12833, 0.004000
12834, 0.004000
12835, 0.004000
12836, 0.005000
12837, 0.005000
12838, 0.006000
12839, 0.006000
12840, 0.004000
12841, 0.005000
12842, 0.004000
12843, 0.005000
12844, 0.004000
12845, 0.004000
12846, 0.005000
12847, 0.004000
12848, 0.004000
12849, 0.005000
12850, 0.004000
12851, 0.005000
12852, 0.004000
12853, 0.005000
12854, 0.004000
12855, 0.005000
12856, 0.004000
12857, 0.004000
12858, 0.005000
12859, 0.005000
12860, 0.004000
12861, 0.005000
12862, 0.004000
12863, 0.004000
12864, 0.005000
12865, 0.004000
12866, 0.004000
12867, 0.005000
12868, 0.004000
12869, 0.005000
12870, 0.004000
12871, 0.004000
12872, 0.005000
12873, 0.004000
12874, 0.004000
12875, 0.005000
12876, 0.004000
12877, 0.004000
12878, 0.005000
12879, 0.004000
12880, 0.005000
12881, 0.004000
12882, 0.004000
12883, 0.004000
12884, 0.005000
12885, 0.004000
12886, 0.004000
12887, 0.005000
12888, 0.004000
12889, 0.004000
12890, 0.005000
12891, 0.004000
12892, 0.004000
12893, 0.004000
12894, 0.005000
12895, 0.004000
12896, 0.004000
12897, 0.004000
12898, 0.004000
12899, 0.005000
12900, 0.004000
12901, 0.004000
12902, 0.004000
12903, 0.004000
12904, 0.004000
12905, 0.004000
12906, 0.005000
12907, 0.004000
12908, 0.004000
12909, 0.005000
12910, 0.004000
12911, 0.004000
12912, 0.004000
12913, 0.005000
12914, 0.005000
12915, 0.004000
12916, 0.004000
12917, 0.004000
12918, 0.005000
12919, 0.004000
12920, 0.004000
12921, 0.005000
12922, 0.004000
12923, 0.004000
12924, 0.005000
12925, 0.004000
12926, 0.004000
12927, 0.004000
12928, 0.005000
12929, 0.004000
12930, 0.004000
12931, 0.005000
12932, 0.004000
12933, 0.004000
12934, 0.004000
12935, 0.004000
12936, 0.005000
12937, 0.004000
12938, 0.005000
12939, 0.004000
12940, 0.004000
12941, 0.004000
12942, 0.005000
12943, 0.004000
12944, 0.004000
12945, 0.005000
12946, 0.004000
12947, 0.004000
12948, 0.005000
12949, 0.004000
12950, 0.004000
12951, 0.005000
12952, 0.004000
12953, 0.005000
12954, 0.004000
12955, 0.004000
12956, 0.004000
12957, 0.005000
12958, 0.005000
12959, 0.004000
12960, 0.004000
12961, 0.004000
12962, 0.004000
12963, 0.005000
12964, 0.004000
12965, 0.004000
12966, 0.005000
12967, 0.004000
12968, 0.004000
12969, 0.005000
12970, 0.004000
12971, 0.004000
12972, 0.004000
12973, 0.005000
12974, 0.004000
12975, 0.005000
12976, 0.004000
12977, 0.004000
12978, 0.005000
12979, 0.004000
12980, 0.004000
12981, 0.005000
12982, 0.004000
12983, 0.004000
12984, 0.004000
12985, 0.004000
12986, 0.004000
12987, 0.004000
12988, 0.004000
12989, 0.005000
12990, 0.004000
12991, 0.004000
12992, 0.004000
12993, 0.005000
12994, 0.004000
12995, 0.004000
12996, 0.005000
12997, 0.004000
12998, 0.004000
12999, 0.005000
13000, 0.004000
13001, 0.004000
13002, 0.004000
13003, 0.004000
13004, 0.004000
13005, 0.005000
13006, 0.004000
13007, 0.004000
13008, 0.004000
13009, 0.004000
13010, 0.004000
13011, 0.004000
13012, 0.005000
13013, 0.004000
13014, 0.004000
13015, 0.004000
13016, 0.004000
13017, 0.004000
13018, 0.004000
13019, 0.005000
13020, 0.004000
13021, 0.004000
13022, 0.005000
13023, 0.004000
13024, 0.004000
13025, 0.005000
13026, 0.004000
13027, 0.005000
13028, 0.004000
13029, 0.004000
13030, 0.005000
13031, 0.004000
13032, 0.004000
13033, 0.005000
13034, 0.004000
13035, 0.004000
13036, 0.005000
13037, 0.004000
13038, 0.004000
13039, 0.004000
13040, 0.005000
13041, 0.004000
13042, 0.004000
13043, 0.004000
13044, 0.005000
13045, 0.004000
13046, 0.004000
13047, 0.004000
13048, 0.005000
13049, 0.005000
13050, 0.005000
13051, 0.005000
13052, 0.004000
13053, 0.006000
13054, 0.006000
13055, 0.004000
13056, 0.005000
13057, 0.004000
13058, 0.004000
13059, 0.004000
13060, 0.005000
13061, 0.004000
13062, 0.004000
13063, 0.005000
13064, 0.004000
13065, 0.004000
13066, 0.005000
13067, 0.004000
13068, 0.004000
13069, 0.004000
13070, 0.004000
13071, 0.005000
13072, 0.004000
13073, 0.004000
13074, 0.004000
13075, 0.004000
13076, 0.005000
13077, 0.004000
13078, 0.004000
13079, 0.004000
13080, 0.004000
13081, 0.004000
13082, 0.004000
13083, 0.004000
13084, 0.005000
13085, 0.004000
13086, 0.004000
13087, 0.005000
13088, 0.004000
13089, 0.004000
13090, 0.004000
13091, 0.005000
13092, 0.004000
13093, 0.004000
13094, 0.004000
13095, 0.005000
13096, 0.004000
13097, 0.004000
13098, 0.004000
13099, 0.005000
13100, 0.004000
13101, 0.005000
13102, 0.004000
13103, 0.004000
13104, 0.004000
13105, 0.004000
13106, 0.004000
13107, 0.005000
13108, 0.004000
13109, 0.004000
13110, 0.005000
13111, 0.004000
13112, 0.004000
13113, 0.005000
13114, 0.004000
13115, 0.004000
13116, 0.004000
13117, 0.004000
13118, 0.005000
13119, 0.004000
13120, 0.004000
13121, 0.004000
13122, 0.005000
13123, 0.005000
13124, 0.004000
13125, 0.004000
13126, 0.004000
13127, 0.005000
13128, 0.004000
13129, 0.004000
13130, 0.004000
13131, 0.005000
13132, 0.004000
13133, 0.005000
13134, 0.004000
13135, 0.004000
13136, 0.005000
13137, 0.004000
13138, 0.004000
13139, 0.005000
13140, 0.004000
13141, 0.004000
13142, 0.005000
13143, 0.004000
13144, 0.004000
13145, 0.004000
13146, 0.005000
13147, 0.004000
13148, 0.004000
13149, 0.005000
13150, 0.004000
13151, 0.005000
13152, 0.004000
13153, 0.004000
13154, 0.004000
13155, 0.005000
13156, 0.004000
13157, 0.004000
13158, 0.006000
13159, 0.005000
13160, 0.006000
13161, 0.006000
13162, 0.004000
13163, 0.004000
13164, 0.004000
13165, 0.005000
13166, 0.004000
13167, 0.004000
13168, 0.004000
13169, 0.004000
13170, 0.005000
13171, 0.004000
13172, 0.004000
13173, 0.004000
13174, 0.005000
13175, 0.004000
13176, 0.004000
13177, 0.004000
13178, 0.005000
13179, 0.004000
13180, 0.004000
13181, 0.004000
13182, 0.005000
13183, 0.004000
13184, 0.004000
13185, 0.005000
13186, 0.004000
13187, 0.005000
13188, 0.004000
13189, 0.005000
13190, 0.005000
13191, 0.004000
13192, 0.005000
13193, 0.004000
13194, 0.004000
13195, 0.005000
13196, 0.004000
13197, 0.005000
13198, 0.004000
13199, 0.005000
13200, 0.004000
13201, 0.005000
13202, 0.004000
13203, 0.004000
13204, 0.005000
13205, 0.004000
13206, 0.004000
13207, 0.005000
13208, 0.004000
13209, 0.004000
13210, 0.005000
13211, 0.004000
13212, 0.004000
13213, 0.003000
13214, 0.004000
13215, 0.005000
13216, 0.004000
13217, 0.005000
13218, 0.004000
13219, 0.005000
13220, 0.004000
13221, 0.005000
13222, 0.004000
13223, 0.004000
13224, 0.004000
13225, 0.005000
13226, 0.004000
13227, 0.004000
13228, 0.005000
13229, 0.004000
13230, 0.004000
13231, 0.005000
13232, 0.005000
13233, 0.004000
13234, 0.004000
13235, 0.005000
13236, 0.005000
13237, 0.004000
13238, 0.004000
13239, 0.005000
13240, 0.004000
13241, 0.004000
13242, 0.005000
13243, 0.004000
13244, 0.004000
13245, 0.005000
13246, 0.004000
13247, 0.004000
13248, 0.004000
13249, 0.004000
13250, 0.004000
13251, 0.004000
13252, 0.005000
13253, 0.005000
13254, 0.005000
13255, 0.005000
13256, 0.006000
13257, 0.005000
13258, 0.005000
13259, 0.004000
13260, 0.005000
13261, 0.004000
13262, 0.004000
13263, 0.004000
13264, 0.005000
13265, 0.004000
13266, 0.004000
13267, 0.005000
13268, 0.004000
13269, 0.004000
13270, 0.005000
13271, 0.004000
13272, 0.004000
13273, 0.005000
13274, 0.004000
13275, 0.005000
13276, 0.004000
13277, 0.004000
13278, 0.005000
13279, 0.004000
13280, 0.004000
13281, 0.004000
13282, 0.005000
13283, 0.004000
13284, 0.004000
13285, 0.005000
13286, 0.005000
13287, 0.005000
13288, 0.004000
13289, 0.005000
13290, 0.004000
13291, 0.005000
13292, 0.004000
13293, 0.004000
13294, 0.005000
13295, 0.004000
13296, 0.004000
13297, 0.004000
13298, 0.004000
13299, 0.004000
13300, 0.004000
13301, 0.004000
13302, 0.004000
13303, 0.004000
13304, 0.005000
13305, 0.004000
13306, 0.004000
13307, 0.004000
13308, 0.005000
13309, 0.004000
13310, 0.004000
13311, 0.004000
13312, 0.005000
13313, 0.004000
13314, 0.004000
13315, 0.004000
13316, 0.005000
13317, 0.004000
13318, 0.004000
13319, 0.004000
13320, 0.005000
13321, 0.004000
13322, 0.004000
13323, 0.004000
13324, 0.004000
13325, 0.004000
13326, 0.005000
13327, 0.003000
13328, 0.005000
13329, 0.004000
13330, 0.004000
13331, 0.005000
13332, 0.005000
13333, 0.006000
13334, 0.005000
13335, 0.004000
13336, 0.004000
13337, 0.005000
13338, 0.004000
13339, 0.004000
13340, 0.004000
13341, 0.005000
13342, 0.004000
13343, 0.004000
13344, 0.004000
13345, 0.005000
13346, 0.004000
13347, 0.004000
13348, 0.005000
13349, 0.003000
13350, 0.006000
13351, 0.004000
13352, 0.005000
13353, 0.005000
13354, 0.005000
13355, 0.006000
13356, 0.005000
13357, 0.005000
13358, 0.004000
13359, 0.005000
13360, 0.004000
13361, 0.004000
13362, 0.005000
13363, 0.004000
13364, 0.004000
13365, 0.005000
13366, 0.004000
13367, 0.005000
13368, 0.004000
13369, 0.004000
13370, 0.004000
13371, 0.004000
13372, 0.004000
13373, 0.004000
13374, 0.005000
13375, 0.004000
13376, 0.004000
13377, 0.005000
13378, 0.004000
13379, 0.004000
13380, 0.004000
13381, 0.005000
13382, 0.004000
13383, 0.004000
13384, 0.005000
13385, 0.004000
13386, 0.004000
13387, 0.004000
13388, 0.005000
13389, 0.005000
13390, 0.004000
13391, 0.004000
13392, 0.005000
13393, 0.004000
13394, 0.004000
13395, 0.005000
13396, 0.004000
13397, 0.005000
13398, 0.004000
13399, 0.004000
13400, 0.004000
13401, 0.005000
13402, 0.004000
13403, 0.004000
13404, 0.005000
13405, 0.004000
13406, 0.005000
13407, 0.004000
13408, 0.004000
13409, 0.005000
13410, 0.004000
13411, 0.004000
13412, 0.005000
13413, 0.004000
13414, 0.004000
13415, 0.004000
13416, 0.005000
13417, 0.004000
13418, 0.004000
13419, 0.004000
13420, 0.004000
13421, 0.005000
13422, 0.004000
13423, 0.004000
13424, 0.005000
13425, 0.004000
13426, 0.004000
13427, 0.004000
13428, 0.005000
13429, 0.004000
13430, 0.005000
13431, 0.004000
13432, 0.004000
13433, 0.005000
13434, 0.005000
13435, 0.004000
13436, 0.004000
13437, 0.005000
13438, 0.004000
13439, 0.004000
13440, 0.004000
13441, 0.004000
13442, 0.004000
13443, 0.005000
13444, 0.004000
13445, 0.005000
13446, 0.004000
13447, 0.005000
13448, 0.005000
13449, 0.004000
13450, 0.005000
13451, 0.004000
13452, 0.005000
13453, 0.004000
13454, 0.004000
13455, 0.004000
13456, 0.005000
13457, 0.004000
13458, 0.004000
13459, 0.004000
13460, 0.004000
13461, 0.004000
13462, 0.005000
13463, 0.004000
13464, 0.005000
13465, 0.004000
13466, 0.004000
13467, 0.005000
13468, 0.004000
13469, 0.004000
13470, 0.005000
13471, 0.004000
13472, 0.005000
13473, 0.004000
13474, 0.004000
13475, 0.004000
13476, 0.004000
13477, 0.004000
13478, 0.005000
13479, 0.004000
13480, 0.004000
13481, 0.005000
13482, 0.004000
13483, 0.004000
13484, 0.005000
13485, 0.004000
13486, 0.004000
13487, 0.004000
13488, 0.004000
13489, 0.005000
13490, 0.004000
13491, 0.004000
13492, 0.005000
13493, 0.004000
13494, 0.004000
13495, 0.004000
13496, 0.005000
13497, 0.004000
13498, 0.004000
13499, 0.005000
13500, 0.004000
13501, 0.004000
13502, 0.005000
13503, 0.004000
13504, 0.005000
13505, 0.004000
13506, 0.004000
13507, 0.005000
13508, 0.004000
13509, 0.004000
13510, 0.004000
13511, 0.005000
13512, 0.004000
13513, 0.004000
13514, 0.005000
13515, 0.004000
13516, 0.004000
13517, 0.005000
13518, 0.004000
13519, 0.005000
13520, 0.004000
13521, 0.005000
13522, 0.005000
13523, 0.004000
13524, 0.005000
13525, 0.005000
13526, 0.004000
13527, 0.005000
13528, 0.005000
13529, 0.004000
13530, 0.005000
13531, 0.004000
13532, 0.005000
13533, 0.005000
13534, 0.004000
13535, 0.005000
13536, 0.005000
13537, 0.006000
13538, 0.005000
13539, 0.006000
13540, 0.004000
13541, 0.005000
13542, 0.005000
13543, 0.004000
13544, 0.004000
13545, 0.004000
13546, 0.005000
13547, 0.004000
13548, 0.004000
13549, 0.006000
13550, 0.005000
13551, 0.006000
13552, 0.004000
13553, 0.004000
13554, 0.004000
13555, 0.004000
13556, 0.005000
13557, 0.004000
13558, 0.004000
13559, 0.005000
13560, 0.004000
13561, 0.004000
13562, 0.005000
13563, 0.005000
13564, 0.005000
13565, 0.004000
13566, 0.006000
13567, 0.005000
13568, 0.006000
13569, 0.005000
13570, 0.004000
13571, 0.005000
13572, 0.004000
13573, 0.004000
13574, 0.005000
13575, 0.005000
13576, 0.004000
13577, 0.004000
13578, 0.004000
13579, 0.004000
13580, 0.004000
13581, 0.004000
13582, 0.005000
13583, 0.005000
13584, 0.004000
13585, 0.004000
13586, 0.005000
13587, 0.004000
13588, 0.004000
13589, 0.004000
13590, 0.005000
13591, 0.004000
13592, 0.004000
13593, 0.005000
13594, 0.004000
13595, 0.004000
13596, 0.005000
13597, 0.004000
13598, 0.004000
13599, 0.004000
13600, 0.004000
13601, 0.005000
13602, 0.004000
13603, 0.004000
13604, 0.004000
13605, 0.005000
13606, 0.004000
13607, 0.004000
13608, 0.005000
13609, 0.004000
13610, 0.005000
13611, 0.004000
13612, 0.004000
13613, 0.005000
13614, 0.004000
13615, 0.005000
13616, 0.004000
13617, 0.004000
13618, 0.004000
13619, 0.005000
13620, 0.004000
13621, 0.004000
13622, 0.004000
13623, 0.004000
13624, 0.005000
13625, 0.004000
13626, 0.004000
13627, 0.004000
13628, 0.004000
13629, 0.005000
13630, 0.004000
13631, 0.004000
13632, 0.005000
13633, 0.004000
13634, 0.004000
13635, 0.004000
13636, 0.005000
13637, 0.004000
13638, 0.004000
13639, 0.004000
13640, 0.005000
13641, 0.004000
13642, 0.004000
13643, 0.004000
13644, 0.004000
13645, 0.004000
13646, 0.004000
13647, 0.005000
13648, 0.004000
13649, 0.004000
13650, 0.004000
13651, 0.005000
13652, 0.004000
13653, 0.004000
13654, 0.004000
13655, 0.005000
13656, 0.004000
13657, 0.004000
13658, 0.004000
13659, 0.004000
13660, 0.005000
13661, 0.004000
13662, 0.004000
13663, 0.004000
13664, 0.004000
13665, 0.005000
13666, 0.004000
13667, 0.004000
13668, 0.004000
13669, 0.004000
13670, 0.004000
13671, 0.005000
13672, 0.004000
13673, 0.004000
13674, 0.004000
13675, 0.005000
13676, 0.004000
13677, 0.004000
13678, 0.004000
13679, 0.004000
13680, 0.004000
13681, 0.004000
13682, 0.004000
13683, 0.004000
13684, 0.005000
13685, 0.004000
13686, 0.004000
13687, 0.004000
13688, 0.004000
13689, 0.005000
13690, 0.004000
13691, 0.004000
13692, 0.005000
13693, 0.004000
13694, 0.004000
13695, 0.005000
13696, 0.004000
13697, 0.004000
13698, 0.004000
13699, 0.004000
13700, 0.005000
13701, 0.004000
13702, 0.004000
13703, 0.005000
13704, 0.004000
13705, 0.004000
13706, 0.004000
13707, 0.005000
13708, 0.004000
13709, 0.004000
13710, 0.004000
13711, 0.005000
13712, 0.004000
13713, 0.004000
13714, 0.004000
13715, 0.004000
13716, 0.004000
13717, 0.005000
13718, 0.005000
13719, 0.004000
13720, 0.004000
13721, 0.005000
13722, 0.004000
13723, 0.005000
13724, 0.004000
13725, 0.005000
13726, 0.004000
13727, 0.004000
13728, 0.005000
13729, 0.004000
13730, 0.004000
13731, 0.004000
13732, 0.005000
13733, 0.004000
13734, 0.004000
13735, 0.004000
13736, 0.005000
13737, 0.004000
13738, 0.004000
13739, 0.005000
13740, 0.004000
13741, 0.004000
13742, 0.005000
13743, 0.004000
13744, 0.004000
13745, 0.005000
13746, 0.004000
13747, 0.004000
13748, 0.004000
13749, 0.005000
13750, 0.004000
13751, 0.004000
13752, 0.005000
13753, 0.004000
13754, 0.004000
13755, 0.005000
13756, 0.004000
13757, 0.005000
13758, 0.004000
13759, 0.004000
13760, 0.004000
13761, 0.005000
13762, 0.004000
13763, 0.004000
13764, 0.005000
13765, 0.005000
13766, 0.005000
13767, 0.004000
13768, 0.004000
13769, 0.004000
13770, 0.004000
13771, 0.005000
13772, 0.004000
13773, 0.004000
13774, 0.004000
13775, 0.004000
13776, 0.005000
13777, 0.004000
13778, 0.004000
13779, 0.005000
13780, 0.004000
13781, 0.004000
13782, 0.005000
13783, 0.006000
13784, 0.004000
13785, 0.004000
13786, 0.005000
13787, 0.004000
13788, 0.005000
13789, 0.004000
13790, 0.004000
13791, 0.005000
13792, 0.004000
13793, 0.004000
13794, 0.005000
13795, 0.004000
13796, 0.005000
13797, 0.004000
13798, 0.004000
13799, 0.004000
13800, 0.005000
13801, 0.004000
13802, 0.004000
13803, 0.005000
13804, 0.004000
13805, 0.004000
13806, 0.004000
13807, 0.005000
13808, 0.004000
13809, 0.004000
13810, 0.005000
13811, 0.004000
13812, 0.005000
13813, 0.004000
13814, 0.005000
13815, 0.004000
13816, 0.005000
13817, 0.004000
13818, 0.004000
13819, 0.004000
13820, 0.004000
13821, 0.005000
13822, 0.004000
13823, 0.004000
13824, 0.004000
13825, 0.005000
13826, 0.004000
13827, 0.004000
13828, 0.005000
13829, 0.004000
13830, 0.005000
13831, 0.004000
13832, 0.004000
13833, 0.004000
13834, 0.005000
13835, 0.004000
13836, 0.004000
13837, 0.005000
13838, 0.004000
13839, 0.004000
13840, 0.004000
13841, 0.005000
13842, 0.004000
13843, 0.005000
13844, 0.004000
13845, 0.005000
13846, 0.004000
13847, 0.004000
13848, 0.005000
13849, 0.004000
13850, 0.005000
13851, 0.004000
13852, 0.005000
13853, 0.004000
13854, 0.005000
13855, 0.004000
13856, 0.004000
13857, 0.005000
13858, 0.004000
13859, 0.004000
13860, 0.004000
13861, 0.005000
13862, 0.004000
13863, 0.005000
13864, 0.004000
13865, 0.004000
13866, 0.005000
13867, 0.004000
13868, 0.004000
13869, 0.005000
13870, 0.004000
13871, 0.004000
13872, 0.005000
13873, 0.004000
13874, 0.005000
13875, 0.004000
13876, 0.004000
13877, 0.005000
13878, 0.004000
13879, 0.004000
13880, 0.004000
13881, 0.005000
13882, 0.004000
13883, 0.004000
13884, 0.004000
13885, 0.005000
13886, 0.004000
13887, 0.005000
13888, 0.004000
13889, 0.004000
13890, 0.005000
13891, 0.005000
13892, 0.005000
13893, 0.006000
13894, 0.004000
13895, 0.004000
13896, 0.004000
13897, 0.003000
13898, 0.006000
13899, 0.004000
13900, 0.004000
13901, 0.005000
13902, 0.004000
13903, 0.004000
13904, 0.004000
13905, 0.005000
13906, 0.004000
13907, 0.004000
13908, 0.005000
13909, 0.004000
13910, 0.004000
13911, 0.004000
13912, 0.004000
13913, 0.005000
13914, 0.004000
13915, 0.005000
13916, 0.004000
13917, 0.004000
13918, 0.005000
13919, 0.004000
13920, 0.004000
13921, 0.005000
13922, 0.005000
13923, 0.004000
13924, 0.005000
13925, 0.005000
13926, 0.004000
13927, 0.004000
13928, 0.004000
13929, 0.005000
13930, 0.004000
13931, 0.004000
13932, 0.004000
13933, 0.005000
13934, 0.004000
13935, 0.004000
13936, 0.005000
13937, 0.004000
13938, 0.004000
13939, 0.004000
13940, 0.005000
13941, 0.004000
13942, 0.004000
13943, 0.005000
13944, 0.004000
13945, 0.004000
13946, 0.005000
13947, 0.004000
13948, 0.004000
13949, 0.004000
13950, 0.005000
13951, 0.004000
13952, 0.005000
13953, 0.004000
13954, 0.004000
13955, 0.004000
13956, 0.005000
13957, 0.004000
13958, 0.005000
13959, 0.004000
13960, 0.004000
13961, 0.004000
13962, 0.004000
13963, 0.004000
13964, 0.005000
13965, 0.004000
13966, 0.005000
13967, 0.004000
13968, 0.004000
13969, 0.004000
13970, 0.005000
13971, 0.004000
13972, 0.004000
13973, 0.004000
13974, 0.005000
13975, 0.004000
13976, 0.004000
13977, 0.004000
13978, 0.004000
13979, 0.005000
13980, 0.004000
13981, 0.004000
13982, 0.004000
13983, 0.005000
13984, 0.004000
13985, 0.004000
13986, 0.004000
13987, 0.005000
13988, 0.004000
13989, 0.004000
13990, 0.004000
13991, 0.004000
13992, 0.004000
13993, 0.004000
13994, 0.005000
13995, 0.004000
13996, 0.004000
13997, 0.004000
13998, 0.005000
13999, 0.004000
14000, 0.005000
14001, 0.005000
14002, 0.004000
14003, 0.004000
14004, 0.004000
14005, 0.005000
14006, 0.005000
14007, 0.004000
14008, 0.004000
14009, 0.005000
14010, 0.004000
14011, 0.004000
14012, 0.005000
14013, 0.005000
14014, 0.005000
14015, 0.004000
14016, 0.004000
14017, 0.004000
14018, 0.004000
14019, 0.004000
14020, 0.004000
14021, 0.005000
14022, 0.004000
14023, 0.004000
14024, 0.004000
14025, 0.004000
14026, 0.005000
14027, 0.004000
14028, 0.004000
14029, 0.004000
14030, 0.005000
14031, 0.004000
14032, 0.004000
14033, 0.004000
14034, 0.005000
14035, 0.004000
14036, 0.004000
14037, 0.004000
14038, 0.005000
14039, 0.004000
14040, 0.004000
14041, 0.004000
14042, 0.005000
14043, 0.004000
14044, 0.004000
14045, 0.004000
14046, 0.005000
14047, 0.004000
14048, 0.004000
14049, 0.004000
14050, 0.004000
14051, 0.005000
14052, 0.004000
14053, 0.004000
14054, 0.005000
14055, 0.004000
14056, 0.005000
14057, 0.004000
14058, 0.004000
14059, 0.004000
14060, 0.005000
14061, 0.004000
14062, 0.005000
14063, 0.004000
14064, 0.004000
14065, 0.004000
14066, 0.004000
14067, 0.004000
14068, 0.004000
14069, 0.004000
14070, 0.004000
14071, 0.005000
14072, 0.004000
14073, 0.004000
14074, 0.004000
14075, 0.005000
14076, 0.004000
14077, 0.003000
14078, 0.005000
14079, 0.004000
14080, 0.004000
14081, 0.005000
14082, 0.004000
14083, 0.004000
14084, 0.004000
14085, 0.005000
14086, 0.004000
14087, 0.004000
14088, 0.005000
14089, 0.004000
14090, 0.004000
14091, 0.004000
14092, 0.005000
14093, 0.004000
14094, 0.004000
14095, 0.004000
14096, 0.005000
14097, 0.004000
14098, 0.004000
14099, 0.005000
